municipality_code,municipality_name,geography_level,age_code,age_band,income_code,income_band,population_15plus,population_municipality_age,estimated_count,p_age_income_given_municipality,p_income_given_municipality_age,p_age_given_municipality,p_age_income_given_municipality_without_tax_proxy
13103,港区,municipality,13,75歳以上,I11,700～800万円未満,225770,22262,80.46616,0.00035640767,0.0036145072,0.098604775,0.00024722177
13103,港区,municipality,13,75歳以上,I12,800～900万円未満,225770,22262,83.643581,0.00037048138,0.0037572357,0.098604775,0.00024831427
13103,港区,municipality,13,75歳以上,I13,900～1000万円未満,225770,22262,154.83393,0.00068580383,0.0069550772,0.098604775,0.00045630998
13103,港区,municipality,13,75歳以上,I14,1000～1250万円未満,225770,22262,168.2045,0.00074502592,0.007555678,0.098604775,0.00047006167
13103,港区,municipality,13,75歳以上,I15,1250～1500万円未満,225770,22262,87.53734,0.00038772795,0.0039321418,0.098604775,0.00022504022
13103,港区,municipality,13,75歳以上,I16,1500万円以上,225770,22262,271.40122,0.0012021137,0.012191233,0.098604775,0.00069214078
13121,足立区,municipality,01,15～19歳,I01,50万円未満（就業収入なしを含む）,619449,28058,25177.62,0.040645187,0.89734195,0.045295093,0.040414071
13121,足立区,municipality,01,15～19歳,I02,50～100万円未満,619449,28058,2155.5396,0.0034797693,0.076824422,0.045295093,0.0035741673
13121,足立区,municipality,01,15～19歳,I03,100～150万円未満,619449,28058,233.15096,0.00037638444,0.0083096074,0.045295093,0.00040342426
13121,足立区,municipality,01,15～19歳,I04,150～200万円未満,619449,28058,87.720063,0.00014160982,0.0031263833,0.045295093,0.00015637148
13121,足立区,municipality,01,15～19歳,I05,200～250万円未満,619449,28058,257.76086,0.00041611312,0.0091867153,0.045295093,0.00047042048
13121,足立区,municipality,01,15～19歳,I06,250～300万円未満,619449,28058,45.764417,7.3879232e-05,0.0016310648,0.045295093,8.4868267e-05
13121,足立区,municipality,01,15～19歳,I07,300～400万円未満,619449,28058,100.44374,0.00016215013,0.0035798609,0.045295093,0.00019177029
13121,足立区,municipality,01,15～19歳,I08,400～500万円未満,619449,28058,0,0,0,0.045295093,0
13121,足立区,municipality,01,15～19歳,I09,500～600万円未満,619449,28058,0,0,0,0.045295093,0
13121,足立区,municipality,01,15～19歳,I10,600～700万円未満,619449,28058,0,0,0,0.045295093,0
13121,足立区,municipality,01,15～19歳,I11,700～800万円未満,619449,28058,0,0,0,0.045295093,0
13121,足立区,municipality,01,15～19歳,I12,800～900万円未満,619449,28058,0,0,0,0.045295093,0
13121,足立区,municipality,01,15～19歳,I13,900～1000万円未満,619449,28058,0,0,0,0.045295093,0
13121,足立区,municipality,01,15～19歳,I14,1000～1250万円未満,619449,28058,0,0,0,0.045295093,0
13121,足立区,municipality,01,15～19歳,I15,1250～1500万円未満,619449,28058,0,0,0,0.045295093,0
13121,足立区,municipality,01,15～19歳,I16,1500万円以上,619449,28058,0,0,0,0.045295093,0
13121,足立区,municipality,02,20～24歳,I01,50万円未満（就業収入なしを含む）,619449,39657,13886.529,0.02241755,0.35016589,0.064019798,0.021548604
13121,足立区,municipality,02,20～24歳,I02,50～100万円未満,619449,39657,5642.3246,0.0091086185,0.14227815,0.064019798,0.0083308982
13121,足立区,municipality,02,20～24歳,I03,100～150万円未満,619449,39657,1849.4796,0.002985685,0.046636901,0.064019798,0.002869513
13121,足立区,municipality,02,20～24歳,I04,150～200万円未満,619449,39657,1105.3,0.0017843277,0.027871498,0.064019798,0.0017745674
13121,足立区,municipality,02,20～24歳,I05,200～250万円未満,619449,39657,3987.7367,0.0064375545,0.10055568,0.064019798,0.0065819822
13121,足立区,municipality,02,20～24歳,I06,250～300万円未満,619449,39657,4408.9777,0.0071175799,0.11117779,0.064019798,0.0074477462
13121,足立区,municipality,02,20～24歳,I07,300～400万円未満,619449,39657,5538.5747,0.008941131,0.13966197,0.064019798,0.0096169988
13121,足立区,municipality,02,20～24歳,I08,400～500万円未満,619449,39657,2030.1443,0.0032773389,0.051192583,0.064019798,0.0036265363
13121,足立区,municipality,02,20～24歳,I09,500～600万円未満,619449,39657,946.01931,0.0015271948,0.02385504,0.064019798,0.0017281358
13121,足立区,municipality,02,20～24歳,I10,600～700万円未満,619449,39657,77.132864,0.00012451851,0.001945,0.064019798,0.00014356834
13121,足立区,municipality,02,20～24歳,I11,700～800万円未満,619449,39657,184.78139,0.0002982996,0.0046594899,0.064019798,0.00035124806
13121,足立区,municipality,02,20～24歳,I12,800～900万円未満,619449,39657,0,0,0,0.064019798,0
13121,足立区,municipality,02,20～24歳,I13,900～1000万円未満,619449,39657,0,0,0,0.064019798,0
13121,足立区,municipality,02,20～24歳,I14,1000～1250万円未満,619449,39657,0,0,0,0.064019798,0
13121,足立区,municipality,02,20～24歳,I15,1250～1500万円未満,619449,39657,0,0,0,0.064019798,0
13121,足立区,municipality,02,20～24歳,I16,1500万円以上,619449,39657,0,0,0,0.064019798,0
13121,足立区,municipality,03,25～29歳,I01,50万円未満（就業収入なしを含む）,619449,45400,6383.1434,0.01030455,0.14059787,0.073290941,0.0099832186
13121,足立区,municipality,03,25～29歳,I02,50～100万円未満,619449,45400,784.64165,0.0012666768,0.017282856,0.073290941,0.0010799059
13121,足立区,municipality,03,25～29歳,I03,100～150万円未満,619449,45400,1489.5865,0.0024046959,0.032810275,0.073290941,0.0021539632
13121,足立区,municipality,03,25～29歳,I04,150～200万円未満,619449,45400,1465.2672,0.0023654364,0.032274608,0.073290941,0.002205403
13121,足立区,municipality,03,25～29歳,I05,200～250万円未満,619449,45400,4679.4456,0.0075542064,0.10307149,0.073290941,0.0072120918
13121,足立区,municipality,03,25～29歳,I06,250～300万円未満,619449,45400,3865.9235,0.0062409068,0.085152499,0.073290941,0.0060937074
13121,足立区,municipality,03,25～29歳,I07,300～400万円未満,619449,45400,10349.385,0.016707405,0.22796003,0.073290941,0.016762867
13121,足立区,municipality,03,25～29歳,I08,400～500万円未満,619449,45400,9161.0751,0.014789071,0.2017858,0.073290941,0.0152744
13121,足立区,municipality,03,25～29歳,I09,500～600万円未満,619449,45400,3829.9213,0.0061827871,0.0843595,0.073290941,0.0065433902
13121,足立区,municipality,03,25～29歳,I10,600～700万円未満,619449,45400,2056.2553,0.0033194908,0.045291967,0.073290941,0.0035774534
13121,足立区,municipality,03,25～29歳,I11,700～800万円未満,619449,45400,847.45116,0.0013680725,0.018666325,0.073290941,0.0015024023
13121,足立区,municipality,03,25～29歳,I12,800～900万円未満,619449,45400,199.94957,0.00032278617,0.0044041755,0.073290941,0.00035971304
13121,足立区,municipality,03,25～29歳,I13,900～1000万円未満,619449,45400,30.496579,4.9231783e-05,0.00067173081,0.073290941,5.7323216e-05
13121,足立区,municipality,03,25～29歳,I14,1000～1250万円未満,619449,45400,154.55491,0.00024950385,0.0034042931,0.073290941,0.00028721334
13121,足立区,municipality,03,25～29歳,I15,1250～1500万円未満,619449,45400,47.424985,7.6559951e-05,0.0010446032,0.073290941,9.0664252e-05
13121,足立区,municipality,03,25～29歳,I16,1500万円以上,619449,45400,55.478171,8.9560514e-05,0.0012219861,0.073290941,0.00010722464
13121,足立区,municipality,04,30～34歳,I01,50万円未満（就業収入なしを含む）,619449,41597,7210.1081,0.011639551,0.17333241,0.067151614,0.011295065
13121,足立区,municipality,04,30～34歳,I02,50～100万円未満,619449,41597,1407.744,0.0022725744,0.03384244,0.067151614,0.0019353971
13121,足立区,municipality,04,30～34歳,I03,100～150万円未満,619449,41597,1151.3961,0.0018587424,0.027679788,0.067151614,0.0016551703
13121,足立区,municipality,04,30～34歳,I04,150～200万円未満,619449,41597,1412.1971,0.0022797633,0.033949494,0.067151614,0.0020967124
13121,足立区,municipality,04,30～34歳,I05,200～250万円未満,619449,41597,2312.2944,0.0037328245,0.055588009,0.067151614,0.0035397803
13121,足立区,municipality,04,30～34歳,I06,250～300万円未満,619449,41597,2791.474,0.0045063823,0.06710758,0.067151614,0.0043608394
13121,足立区,municipality,04,30～34歳,I07,300～400万円未満,619449,41597,5810.3253,0.0093798284,0.13968135,0.067151614,0.00926034
13121,足立区,municipality,04,30～34歳,I08,400～500万円未満,619449,41597,5532.4876,0.0089313045,0.13300208,0.067151614,0.0090191614
13121,足立区,municipality,04,30～34歳,I09,500～600万円未満,619449,41597,5509.5724,0.0088943116,0.1324512,0.067151614,0.0092307531
13121,足立区,municipality,04,30～34歳,I10,600～700万円未満,619449,41597,3366.2875,0.0054343255,0.080926208,0.067151614,0.0056964515
13121,足立区,municipality,04,30～34歳,I11,700～800万円未満,619449,41597,1787.0669,0.0028849298,0.042961437,0.067151614,0.0030956241
13121,足立区,municipality,04,30～34歳,I12,800～900万円未満,619449,41597,1008.7867,0.0016285227,0.02425143,0.067151614,0.0017850511
13121,足立区,municipality,04,30～34歳,I13,900～1000万円未満,619449,41597,998.20512,0.0016114404,0.023997046,0.067151614,0.0017866637
13121,足立区,municipality,04,30～34歳,I14,1000～1250万円未満,619449,41597,870.89322,0.0014059159,0.020936443,0.067151614,0.0015778122
13121,足立区,municipality,04,30～34歳,I15,1250～1500万円未満,619449,41597,270.18212,0.00043616523,0.0064952309,0.067151614,0.00050267958
13121,足立区,municipality,04,30～34歳,I16,1500万円以上,619449,41597,157.97943,0.00025503218,0.0037978563,0.067151614,0.00031411226
13121,足立区,municipality,05,35～39歳,I01,50万円未満（就業収入なしを含む）,619449,44351,8492.815,0.013710273,0.19149095,0.0715975,0.01328154
13121,足立区,municipality,05,35～39歳,I02,50～100万円未満,619449,44351,1917.0454,0.003094759,0.0432244,0.0715975,0.0026535015
13121,足立区,municipality,05,35～39歳,I03,100～150万円未満,619449,44351,1850.4396,0.0029872348,0.041722613,0.0715975,0.0027329478
13121,足立区,municipality,05,35～39歳,I04,150～200万円未満,619449,44351,1628.9431,0.0026296646,0.036728441,0.0715975,0.0024240874
13121,足立区,municipality,05,35～39歳,I05,200～250万円未満,619449,44351,2894.09,0.0046720391,0.065254221,0.0715975,0.0044504907
13121,足立区,municipality,05,35～39歳,I06,250～300万円未満,619449,44351,2193.8447,0.0035416067,0.049465508,0.0715975,0.0034368118
13121,足立区,municipality,05,35～39歳,I07,300～400万円未満,619449,44351,4592.0229,0.0074130766,0.1035382,0.0715975,0.0073373294
13121,足立区,municipality,05,35～39歳,I08,400～500万円未満,619449,44351,4679.2724,0.0075539269,0.10550546,0.0715975,0.0076261781
13121,足立区,municipality,05,35～39歳,I09,500～600万円未満,619449,44351,4251.7608,0.0068637787,0.095866177,0.0715975,0.0070788442
13121,足立区,municipality,05,35～39歳,I10,600～700万円未満,619449,44351,3583.7892,0.0057854468,0.08080515,0.0715975,0.0060323189
13121,足立区,municipality,05,35～39歳,I11,700～800万円未満,619449,44351,2523.8998,0.0040744271,0.056907392,0.0715975,0.0043015889
13121,足立区,municipality,05,35～39歳,I12,800～900万円未満,619449,44351,2128.8066,0.0034366131,0.047999066,0.0715975,0.0036747549
13121,足立区,municipality,05,35～39歳,I13,900～1000万円未満,619449,44351,946.37812,0.0015277741,0.021338372,0.0715975,0.0016734838
13121,足立区,municipality,05,35～39歳,I14,1000～1250万円未満,619449,44351,1696.0854,0.002738055,0.038242327,0.0715975,0.0030536993
13121,足立区,municipality,05,35～39歳,I15,1250～1500万円未満,619449,44351,435.25423,0.0007026474,0.0098138538,0.0715975,0.00080217414
13121,足立区,municipality,05,35～39歳,I16,1500万円以上,619449,44351,536.55275,0.00086617744,0.012097873,0.0715975,0.0010377491
13121,足立区,municipality,06,40～44歳,I01,50万円未満（就業収入なしを含む）,619449,49362,9251.2504,0.014934644,0.18741644,0.079686948,0.01437232
13121,足立区,municipality,06,40～44歳,I02,50～100万円未満,619449,49362,3943.6636,0.0063664056,0.079892703,0.079686948,0.0055886135
13121,足立区,municipality,06,40～44歳,I03,100～150万円未満,619449,49362,2713.8673,0.0043810988,0.054978876,0.079686948,0.0040036053
13121,足立区,municipality,06,40～44歳,I04,150～200万円未満,619449,49362,1448.5987,0.0023385279,0.029346435,0.079686948,0.0021712006
13121,足立区,municipality,06,40～44歳,I05,200～250万円未満,619449,49362,2155.4392,0.0034796072,0.043665962,0.079686948,0.0033395654
13121,足立区,municipality,06,40～44歳,I06,250～300万円未満,619449,49362,1883.8593,0.0030411854,0.03816416,0.079686948,0.0029658428
13121,足立区,municipality,06,40～44歳,I07,300～400万円未満,619449,49362,5064.7789,0.0081762646,0.10260482,0.079686948,0.0080600248
13121,足立区,municipality,06,40～44歳,I08,400～500万円未満,619449,49362,4921.2469,0.0079445554,0.099697072,0.079686948,0.0080624889
13121,足立区,municipality,06,40～44歳,I09,500～600万円未満,619449,49362,3744.2543,0.0060444917,0.075852971,0.079686948,0.0062327206
13121,足立区,municipality,06,40～44歳,I10,600～700万円未満,619449,49362,4188.8077,0.006762151,0.084858954,0.079686948,0.0070803073
13121,足立区,municipality,06,40～44歳,I11,700～800万円未満,619449,49362,2552.3687,0.0041203855,0.051707157,0.079686948,0.0043704061
13121,足立区,municipality,06,40～44歳,I12,800～900万円未満,619449,49362,1813.9192,0.0029282786,0.03674728,0.079686948,0.0031339474
13121,足立区,municipality,06,40～44歳,I13,900～1000万円未満,619449,49362,1629.6096,0.0026307405,0.033013444,0.079686948,0.0028836932
13121,足立区,municipality,06,40～44歳,I14,1000～1250万円未満,619449,49362,2226.6471,0.0035945608,0.045108527,0.079686948,0.003983522
13121,足立区,municipality,06,40～44歳,I15,1250～1500万円未満,619449,49362,686.55001,0.0011083237,0.013908472,0.079686948,0.0012609672
13121,足立区,municipality,06,40～44歳,I16,1500万円以上,619449,49362,1137.139,0.0018357265,0.023036728,0.079686948,0.0021777226
13121,足立区,municipality,07,45～49歳,I01,50万円未満（就業収入なしを含む）,619449,58962,11276.926,0.018204769,0.19125752,0.095184591,0.017537592
13121,足立区,municipality,07,45～49歳,I02,50～100万円未満,619449,58962,3133.8413,0.0050590787,0.053150186,0.095184591,0.0044195125
13121,足立区,municipality,07,45～49歳,I03,100～150万円未満,619449,58962,3692.2313,0.0059605089,0.062620523,0.095184591,0.00548367
13121,足立区,municipality,07,45～49歳,I04,150～200万円未満,619449,58962,1763.215,0.0028464247,0.02990426,0.095184591,0.0026901128
13121,足立区,municipality,07,45～49歳,I05,200～250万円未満,619449,58962,3032.5599,0.0048955763,0.051432446,0.095184591,0.0047161034
13121,足立区,municipality,07,45～49歳,I06,250～300万円未満,619449,58962,2950.5722,0.0047632205,0.050041929,0.095184591,0.0046203989
13121,足立区,municipality,07,45～49歳,I07,300～400万円未満,619449,58962,5210.1786,0.0084109888,0.088365025,0.095184591,0.0083125874
13121,足立区,municipality,07,45～49歳,I08,400～500万円未満,619449,58962,5252.1529,0.0084787495,0.089076912,0.095184591,0.00852867
13121,足立区,municipality,07,45～49歳,I09,500～600万円未満,619449,58962,4535.6058,0.0073220004,0.076924219,0.095184591,0.0075505341
13121,足立区,municipality,07,45～49歳,I10,600～700万円未満,619449,58962,3995.3588,0.0064498592,0.067761589,0.095184591,0.0066851644
13121,足立区,municipality,07,45～49歳,I11,700～800万円未満,619449,58962,3631.1347,0.0058618783,0.06158432,0.095184591,0.0061395387
13121,足立区,municipality,07,45～49歳,I12,800～900万円未満,619449,58962,2395.032,0.0038663909,0.040619924,0.095184591,0.0041387196
13121,足立区,municipality,07,45～49歳,I13,900～1000万円未満,619449,58962,2222.399,0.003587703,0.037692056,0.095184591,0.0038246578
13121,足立区,municipality,07,45～49歳,I14,1000～1250万円未満,619449,58962,3430.0204,0.0055372119,0.058173406,0.095184591,0.0060347692
13121,足立区,municipality,07,45～49歳,I15,1250～1500万円未満,619449,58962,1073.7711,0.0017334294,0.018211239,0.095184591,0.0019272715
13121,足立区,municipality,07,45～49歳,I16,1500万円以上,619449,58962,1367.0011,0.0022068017,0.023184443,0.095184591,0.0025752892
13121,足立区,municipality,08,50～54歳,I01,50万円未満（就業収入なしを含む）,619449,54113,10946.846,0.017671909,0.20229605,0.087356667,0.017120656
13121,足立区,municipality,08,50～54歳,I02,50～100万円未満,619449,54113,4344.3712,0.0070132831,0.080283319,0.087356667,0.006211507
13121,足立区,municipality,08,50～54歳,I03,100～150万円未満,619449,54113,4001.6588,0.0064600295,0.073950046,0.087356667,0.0059146099
13121,足立区,municipality,08,50～54歳,I04,150～200万円未満,619449,54113,1651.9366,0.0026667839,0.030527538,0.087356667,0.0024986224
13121,足立区,municipality,08,50～54歳,I05,200～250万円未満,619449,54113,3232.5795,0.0052184756,0.059737577,0.087356667,0.0050055207
13121,足立区,municipality,08,50～54歳,I06,250～300万円未満,619449,54113,2922.953,0.0047186338,0.054015726,0.087356667,0.0045819157
13121,足立区,municipality,08,50～54歳,I07,300～400万円未満,619449,54113,4414.0294,0.007125735,0.081570591,0.087356667,0.0071077348
13121,足立区,municipality,08,50～54歳,I08,400～500万円未満,619449,54113,3800.28,0.0061349361,0.070228596,0.087356667,0.0062002882
13121,足立区,municipality,08,50～54歳,I09,500～600万円未満,619449,54113,3030.092,0.0048915924,0.055995639,0.087356667,0.0050969374
13121,足立区,municipality,08,50～54歳,I10,600～700万円未満,619449,54113,3414.4264,0.005512038,0.063098081,0.087356667,0.0057530389
13121,足立区,municipality,08,50～54歳,I11,700～800万円未満,619449,54113,2282.1752,0.0036842019,0.04217425,0.087356667,0.003897752
13121,足立区,municipality,08,50～54歳,I12,800～900万円未満,619449,54113,2385.0914,0.0038503435,0.044076127,0.087356667,0.0041535916
13121,足立区,municipality,08,50～54歳,I13,900～1000万円未満,619449,54113,1764.9057,0.0028491541,0.032615188,0.087356667,0.0030772426
13121,足立区,municipality,08,50～54歳,I14,1000～1250万円未満,619449,54113,3283.7945,0.0053011539,0.060684022,0.087356667,0.0058587919
13121,足立区,municipality,08,50～54歳,I15,1250～1500万円未満,619449,54113,1291.289,0.0020845768,0.023862825,0.087356667,0.0023393321
13121,足立区,municipality,08,50～54歳,I16,1500万円以上,619449,54113,1346.5707,0.0021738201,0.024884421,0.087356667,0.002539126
13121,足立区,municipality,09,55～59歳,I01,50万円未満（就業収入なしを含む）,619449,44794,10869.885,0.017547668,0.24266387,0.072312652,0.01682568
13121,足立区,municipality,09,55～59歳,I02,50～100万円未満,619449,44794,2855.2982,0.004609416,0.063742871,0.072312652,0.0040410013
13121,足立区,municipality,09,55～59歳,I03,100～150万円未満,619449,44794,2568.2877,0.0041460841,0.057335529,0.072312652,0.0038275131
13121,足立区,municipality,09,55～59歳,I04,150～200万円未満,619449,44794,1364.6028,0.00220293,0.030463964,0.072312652,0.0020600078
13121,足立区,municipality,09,55～59歳,I05,200～250万円未満,619449,44794,2788.6196,0.0045017743,0.062254311,0.072312652,0.0043179955
13121,足立区,municipality,09,55～59歳,I06,250～300万円未満,619449,44794,1943.8482,0.0031380279,0.043395282,0.072312652,0.0030504906
13121,足立区,municipality,09,55～59歳,I07,300～400万円未満,619449,44794,3512.1643,0.00566982,0.078407026,0.072312652,0.0056153159
13121,足立区,municipality,09,55～59歳,I08,400～500万円未満,619449,44794,2964.933,0.0047864038,0.066190405,0.072312652,0.0048284872
13121,足立区,municipality,09,55～59歳,I09,500～600万円未満,619449,44794,2562.0168,0.0041359609,0.057195536,0.072312652,0.0042710443
13121,足立区,municipality,09,55～59歳,I10,600～700万円未満,619449,44794,2091.4558,0.0033763165,0.046690536,0.072312652,0.003493333
13121,足立区,municipality,09,55～59歳,I11,700～800万円未満,619449,44794,2210.3819,0.0035683032,0.049345489,0.072312652,0.0037682338
13121,足立区,municipality,09,55～59歳,I12,800～900万円未満,619449,44794,2034.2017,0.0032838889,0.04541237,0.072312652,0.0035501541
13121,足立区,municipality,09,55～59歳,I13,900～1000万円未満,619449,44794,1557.3915,0.0025141561,0.034767859,0.072312652,0.0027144043
13121,足立区,municipality,09,55～59歳,I14,1000～1250万円未満,619449,44794,2902.2616,0.0046852309,0.064791303,0.072312652,0.0051562454
13121,足立区,municipality,09,55～59歳,I15,1250～1500万円未満,619449,44794,976.39929,0.0015762384,0.021797546,0.072312652,0.0017837845
13121,足立区,municipality,09,55～59歳,I16,1500万円以上,619449,44794,1592.2521,0.0025704329,0.035546102,0.072312652,0.0030089617
13121,足立区,municipality,10,60～64歳,I01,50万円未満（就業収入なしを含む）,619449,35667,11305.188,0.018250394,0.31696493,0.05757859,0.017891165
13121,足立区,municipality,10,60～64歳,I02,50～100万円未満,619449,35667,3071.9597,0.0049591809,0.086128906,0.05757859,0.004465201
13121,足立区,municipality,10,60～64歳,I03,100～150万円未満,619449,35667,2410.9372,0.0038920673,0.067595738,0.05757859,0.0036397449
13121,足立区,municipality,10,60～64歳,I04,150～200万円未満,619449,35667,1540.6034,0.0024870545,0.043194085,0.05757859,0.0023952555
13121,足立区,municipality,10,60～64歳,I05,200～250万円未満,619449,35667,2233.767,0.0036060547,0.062628396,0.05757859,0.0035583628
13121,足立区,municipality,10,60～64歳,I06,250～300万円未満,619449,35667,2174.2499,0.003509974,0.060959707,0.05757859,0.0034982066
13121,足立区,municipality,10,60～64歳,I07,300～400万円未満,619449,35667,4024.3282,0.0064966256,0.11283058,0.05757859,0.0065406533
13121,足立区,municipality,10,60～64歳,I08,400～500万円未満,619449,35667,2293.3401,0.0037022258,0.064298653,0.05757859,0.0038164539
13121,足立区,municipality,10,60～64歳,I09,500～600万円未満,619449,35667,1695.1399,0.0027365287,0.047526844,0.05757859,0.0028600972
13121,足立区,municipality,10,60～64歳,I10,600～700万円未満,619449,35667,1091.4737,0.0017620074,0.030601782,0.05757859,0.0018991293
13121,足立区,municipality,10,60～64歳,I11,700～800万円未満,619449,35667,730.17868,0.0011787551,0.020472108,0.05757859,0.0012749662
13121,足立区,municipality,10,60～64歳,I12,800～900万円未満,619449,35667,727.09295,0.0011737737,0.020385593,0.05757859,0.0012830704
13121,足立区,municipality,10,60～64歳,I13,900～1000万円未満,619449,35667,502.82873,0.00081173547,0.01409787,0.05757859,0.0009197114
13121,足立区,municipality,10,60～64歳,I14,1000～1250万円未満,619449,35667,815.8169,0.0013170041,0.022873157,0.05757859,0.0014997065
13121,足立区,municipality,10,60～64歳,I15,1250～1500万円未満,619449,35667,282.73357,0.00045642751,0.0079270353,0.05757859,0.00052749468
13121,足立区,municipality,10,60～64歳,I16,1500万円以上,619449,35667,767.36197,0.0012387815,0.021514621,0.05757859,0.001509371
13121,足立区,municipality,11,65～69歳,I01,50万円未満（就業収入なしを含む）,619449,37154,18965.971,0.030617486,0.51046915,0.05997911,0.03015568
13121,足立区,municipality,11,65～69歳,I02,50～100万円未満,619449,37154,3426.7919,0.0055320001,0.092232112,0.05997911,0.0051231427
13121,足立区,municipality,11,65～69歳,I03,100～150万円未満,619449,37154,3297.7342,0.0053236574,0.088758525,0.05997911,0.0051071873
13121,足立区,municipality,11,65～69歳,I04,150～200万円未満,619449,37154,2088.7881,0.0033720097,0.056219736,0.05997911,0.0033072031
13121,足立区,municipality,11,65～69歳,I05,200～250万円未満,619449,37154,2395.6089,0.0038673223,0.064477821,0.05997911,0.003887175
13121,足立区,municipality,11,65～69歳,I06,250～300万円未満,619449,37154,1339.9997,0.0021632123,0.036066095,0.05997911,0.0022149509
13121,足立区,municipality,11,65～69歳,I07,300～400万円未満,619449,37154,1854.2184,0.0029933351,0.049906294,0.05997911,0.0031299111
13121,足立区,municipality,11,65～69歳,I08,400～500万円未満,619449,37154,1137.8783,0.0018369201,0.030625998,0.05997911,0.0019979505
13121,足立区,municipality,11,65～69歳,I09,500～600万円未満,619449,37154,516.7307,0.00083417796,0.013907808,0.05997911,0.00091406862
13121,足立区,municipality,11,65～69歳,I10,600～700万円未満,619449,37154,437.09086,0.00070561234,0.011764302,0.05997911,0.0008001913
13121,足立区,municipality,11,65～69歳,I11,700～800万円未満,619449,37154,266.52026,0.00043025376,0.0071733935,0.05997911,0.00049790541
13121,足立区,municipality,11,65～69歳,I12,800～900万円未満,619449,37154,219.96673,0.00035510062,0.0059204049,0.05997911,0.00041263033
13121,足立区,municipality,11,65～69歳,I13,900～1000万円未満,619449,37154,184.00224,0.00029704179,0.0049524208,0.05997911,0.00034628408
13121,足立区,municipality,11,65～69歳,I14,1000～1250万円未満,619449,37154,323.14854,0.00052167094,0.0086975437,0.05997911,0.00063828757
13121,足立区,municipality,11,65～69歳,I15,1250～1500万円未満,619449,37154,225.18203,0.00036351989,0.0060607749,0.05997911,0.00044346192
13121,足立区,municipality,11,65～69歳,I16,1500万円以上,619449,37154,474.3681,0.0007657904,0.012767618,0.05997911,0.0010030806
13121,足立区,municipality,12,70～74歳,I01,50万円未満（就業収入なしを含む）,619449,43912,28798.662,0.046490772,0.65582671,0.070888806,0.045910532
13121,足立区,municipality,12,70～74歳,I02,50～100万円未満,619449,43912,4157.881,0.0067122249,0.094686669,0.070888806,0.0063062237
13121,足立区,municipality,12,70～74歳,I03,100～150万円未満,619449,43912,2957.5433,0.0047744742,0.067351596,0.070888806,0.004695211
13121,足立区,municipality,12,70～74歳,I04,150～200万円未満,619449,43912,1803.844,0.0029120138,0.041078612,0.070888806,0.0029452462
13121,足立区,municipality,12,70～74歳,I05,200～250万円未満,619449,43912,2030.6779,0.0032782003,0.046244259,0.070888806,0.0033666547
13121,足立区,municipality,12,70～74歳,I06,250～300万円未満,619449,43912,1014.9414,0.0016384585,0.023113077,0.070888806,0.0017268588
13121,足立区,municipality,12,70～74歳,I07,300～400万円未満,619449,43912,861.62768,0.0013909582,0.019621691,0.070888806,0.0015145966
13121,足立区,municipality,12,70～74歳,I08,400～500万円未満,619449,43912,737.79533,0.001191051,0.016801679,0.070888806,0.0013232105
13121,足立区,municipality,12,70～74歳,I09,500～600万円未満,619449,43912,407.9032,0.0006584936,0.0092891056,0.070888806,0.00075985585
13121,足立区,municipality,12,70～74歳,I10,600～700万円未満,619449,43912,224.00055,0.00036161258,0.0051011238,0.070888806,0.0004105559
13121,足立区,municipality,12,70～74歳,I11,700～800万円未満,619449,43912,87.765524,0.00014168321,0.0019986683,0.070888806,0.0001671943
13121,足立区,municipality,12,70～74歳,I12,800～900万円未満,619449,43912,101.61434,0.00016403988,0.0023140449,0.070888806,0.00020305595
13121,足立区,municipality,12,70～74歳,I13,900～1000万円未満,619449,43912,43.157342,6.9670533e-05,0.00098281432,0.070888806,8.9569734e-05
13121,足立区,municipality,12,70～74歳,I14,1000～1250万円未満,619449,43912,230.56181,0.00037220468,0.0052505423,0.070888806,0.00048554673
13121,足立区,municipality,12,70～74歳,I15,1250～1500万円未満,619449,43912,122.84438,0.00019831233,0.0027975127,0.070888806,0.00025990004
13121,足立区,municipality,12,70～74歳,I16,1500万円以上,619449,43912,331.17983,0.00053463615,0.0075418981,0.070888806,0.00072459431
13121,足立区,municipality,13,75歳以上,I01,50万円未満（就業収入なしを含む）,619449,96422,84143.634,0.13583626,0.87266012,0.15565769,0.13503871
13121,足立区,municipality,13,75歳以上,I02,50～100万円未満,619449,96422,3483.7904,0.0056240149,0.036130659,0.15565769,0.0052810558
13121,足立区,municipality,13,75歳以上,I03,100～150万円未満,619449,96422,2116.3537,0.00341651,0.021948868,0.15565769,0.0033777883
13121,足立区,municipality,13,75歳以上,I04,150～200万円未満,619449,96422,1761.4688,0.0028436059,0.018268329,0.15565769,0.0028948435
13121,足立区,municipality,13,75歳以上,I05,200～250万円未満,619449,96422,969.40648,0.0015649496,0.010053789,0.15565769,0.0016257066
13121,足立区,municipality,13,75歳以上,I06,250～300万円未満,619449,96422,581.46737,0.00093868481,0.0060304429,0.15565769,0.0010003305
13121,足立区,municipality,13,75歳以上,I07,300～400万円未満,619449,96422,1062.3942,0.0017150632,0.011018172,0.15565769,0.0018769484
13121,足立区,municipality,13,75歳以上,I08,400～500万円未満,619449,96422,566.82006,0.00091503911,0.0058785346,0.15565769,0.0010517682
